Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
378352,Tình + Tình,Tình + Tình,vi,,27380.7,0.0,0,2015-04-10,7.0,56,[],[],['Vietnam'],['Tiếng Việt'],Nguyen Duy Linh,"['Le Kieu Nhu','Kim Dung' ,'Nha Uyen']"
68735,Warcraft,Warcraft,en,"Vương quốc yên bình của Azeroth đứng trên bờ vực chiến tranh khi nền văn minh của nó phải đối mặt với một chủng tộc xâm lược đáng sợ: các chiến binh orc chạy trốn khỏi ngôi nhà đang hấp hối của họ để xâm chiếm một nơi khác. Khi cánh cổng mở ra để kết nối hai thế giới, một đội quân đối mặt với sự hủy diệt và đội quân kia đối mặt với sự tuyệt chủng. Từ hai phía đối lập, hai anh hùng bước vào một cuộc va chạm sẽ quyết định số phận của gia đình, người dân và quê hương của họ.",433677183.0,160000000.0,123,2016-05-25,6.371,6542,"['Action', 'Adventure', 'Fantasy']","['Legendary Pictures', 'Universal Pictures', 'Atlas Entertainment', 'Blizzard Entertainment', 'Tencent Pictures', 'Fuji Television Network', 'dentsu', 'Huayi Brothers Pictures', 'Taihe Entertainment']","['China', 'Japan', 'Canada', 'United States of America']",['Tiếng Anh'],,
241259,Alice Through the Looking Glass,Alice Through the Looking Glass,en,Alice Kingsleigh trở lại Underland và đối mặt với cuộc phiêu lưu mới nhằm giải cứu Mad Hatter.,299457024.0,170000000.0,113,2016-05-25,6.559,6192,"['Adventure', 'Family', 'Fantasy']","['Legend3D', 'Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions']","['United Kingdom', 'United States of America']",['Tiếng Anh'],,
55208,Clash,Bẫy Rồng,vi,"Trinh, một lính đánh thuê, phải hoàn thành một loạt công việc tội phạm có tổ chức cho ông chủ của mình để giành được sự giải thoát cho cô con gái bị bắt cóc. Cô thuê một số lính đánh thuê để giúp đỡ, trong đó có Quân, người mà cô bị thu hút. Mối quan hệ của Trinh và Quân trở nên phức tạp khi rõ ràng động cơ của họ không giống nhau.",27052.0,1500000.0,90,2009-12-09,5.9,532,"['Action', 'Thriller', 'Romance']",['Chanh Phuong Phim'],['Vietnam'],['Tiếng Việt'],Thanh Son Le,"['Johnny Tri Nguyen', 'Veronica Ngo', 'Hoang Phuc Nguyen']"
301365,The Neon Demon,The Neon Demon,en,"Khi người mẫu đầy tham vọng Jesse chuyển đến Los Angeles, tuổi trẻ và sức sống của cô bị nuốt chửng bởi một nhóm phụ nữ bị ám ảnh bởi sắc đẹp, những người sẽ dùng mọi cách cần thiết để có được thứ cô có.",3400000.0,7000000.0,118,2016-05-31,6.5,3606,"['Thriller', 'Horror']","['Bold Films', 'Space Rocket Nation', 'Gaumont', 'Wild Bunch', 'Creative Europe Media', 'Det Danske Filminstitut', 'DR']","['Belgium', 'Denmark', 'France', 'United States of America']",['Tiếng Anh'],,
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,en,"Sau khi siêu ác nhân Shredder trốn thoát, anh ta gia nhập lực lượng với nhà khoa học điên Baxter Stockman và hai tay sai ngu ngốc, Bebop và Rocksteady, để thực hiện một kế hoạch độc ác nhằm chiếm lấy thế giới. Khi Rùa chuẩn bị đối đầu với Shredder và phi hành đoàn mới của hắn, họ nhận ra mình phải đối mặt với một kẻ ác thậm chí còn lớn hơn có ý định tương tự: Krang khét tiếng.",245600000.0,135000000.0,112,2016-06-01,6.015,3356,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']","['5150 Action', 'Paramount', 'Nickelodeon Movies', 'Platinum Dunes', 'Gama Entertainment Partners']",['United States of America'],['Tiếng Anh'],,
296096,Me Before You,Me Before You,en,"Một cô gái thị trấn nhỏ bị mắc kẹt giữa những công việc bế tắc. Một người đàn ông thành đạt, có địa vị cao phải ngồi xe lăn sau một vụ tai nạn. Người đàn ông quyết định cuộc sống của mình không đáng sống cho đến khi cô gái được thuê làm người chăm sóc mới cho anh ta trong sáu tháng. Hai thế giới xa cách và bị mắc kẹt bởi hoàn cảnh, cả hai có một khởi đầu khó khăn. Nhưng cô gái quyết tâm chứng minh cho người đàn ông thấy rằng cuộc sống thật đáng sống và khi họ cùng nhau dấn thân vào một loạt cuộc phiêu lưu, mỗi người nhận thấy thế giới của mình đang thay đổi theo cách mà cả hai đều không thể tưởng tượng được.",207945075.0,20000000.0,110,2016-06-01,7.924,11860,"['Drama', 'Romance']","['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']",['United States of America'],['Tiếng Anh'],,
267935,The BFG,The BFG,en,"BFG không phải là gã khổng lồ có thể bẻ xương bình thường. Anh ấy quá tốt bụng và vui tính. Thật may mắn cho Sophie là anh ấy như vậy. Nếu cô ấy bị Bloodbottler hoặc bất kỳ tên khổng lồ nào khác mang đi vào lúc nửa đêm - chứ không phải BFG - thì cô ấy sẽ sớm trở thành bữa sáng. Khi Sophie nghe tin những gã khổng lồ đang lao tới Anh để nuốt chửng một vài đứa trẻ xinh xắn, cô quyết định phải ngăn chặn chúng một lần và mãi mãi. Và BFG sẽ giúp cô ấy!",195243411.0,140000000.0,117,2016-06-01,6.259,3228,"['Adventure', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Walden Media', 'The Kennedy/Marshall Company']","['India', 'United States of America']",['Tiếng Anh'],,
1059980,Night Of The Death,Trò Chơi Tử Thần,vi,"Bốn cô gái Việt Nam được chọn tham gia Gameshow Tiếng Nhật với giải thưởng lên tới 100.000 USD. Khi sống cùng nhau tại trường đào tạo, họ gặp phải những điều kỳ lạ, bí ẩn. Bao gồm cả nguy cơ phải đối mặt với lũ xác sống.",24991.0,0.0,72,2022-09-23,0.0,0,['Horror'],[],['Vietnam'],"['Tiếng Nhật', 'Tiếng Việt']",Kazuhisa Yusa,"['Nguyen Thuy Anh', 'Hoang Yen Chibi', 'Ngo Kien Huy']"
291805,Now You See Me 2,Now You See Me 2,en,"Một năm sau khi đánh lừa FBI và giành được sự ngưỡng mộ của công chúng với những cảnh tượng ngoạn mục, Tứ kỵ sĩ tái xuất hiện chỉ để thấy mình phải đối mặt với một kẻ thù mới, kẻ đã lôi kéo họ thực hiện vụ cướp nguy hiểm nhất từ ​​trước đến nay.",334900000.0,90000000.0,129,2016-06-02,6.828,10408,"['Crime', 'Thriller', 'Action', 'Mystery']","['Summit Entertainment', 'K/O Paper Products']","['Hong Kong', 'United States of America']","['Hong Kong', 'Tiếng Trung', 'Tiếng Anh']",,
616465,"Cà Chớn, Anh Đừng Đi","Cà Chớn, Anh Đừng Đi",vi,,24130.0,0.0,0,2019-04-19,0.0,0,"['Comedy', 'Family']",[],['Vietnam'],['Tiếng Việt'],Do Cuong,"['Vu Duc Hai', 'Trang Hi', 'Thi Kieu Trinh Nguyen']"
259693,The Conjuring 2,The Conjuring 2,en,Lorraine và Ed Warren tới phía bắc London để giúp một bà mẹ đơn thân nuôi bốn đứa con một mình trong ngôi nhà bị quấy rầy bởi những linh hồn độc ác.,321800000.0,40000000.0,134,2016-06-08,7.292,8036,['Horror'],"['New Line Cinema', 'The Safran Company', 'Atomic Monster', 'RatPac Entertainment']",['United States of America'],['Tiếng Anh'],,
127380,Finding Dory,Finding Dory,en,Dory đoàn tụ với những người bạn Nemo và Marlin để tìm kiếm câu trả lời về quá khứ của mình. Cô ấy có thể nhớ được gì? Cha mẹ cô ấy là ai? Và cô ấy học nói tiếng Cá voi ở đâu?,1028600000.0,200000000.0,97,2016-06-16,7.0,11684,"['Adventure', 'Animation', 'Comedy', 'Family']","['Pixar', 'Walt Disney Pictures']",['United States of America'],['Tiếng Anh'],,
302699,Central Intelligence,Central Intelligence,en,"Sau khi gặp lại người bạn cũ thông qua Facebook, một kế toán viên có phong cách ôn hòa bị lôi kéo vào thế giới gián điệp quốc tế.",216972543.0,50000000.0,107,2016-06-16,6.4,5669,"['Action', 'Comedy', 'Crime', 'Mystery']","['New Line Cinema', 'Bluegrass Films', 'RatPac Entertainment', 'Perfect World Pictures', 'Artists First', 'Principato-Young Entertainment']","['China', 'United States of America']",['Tiếng Anh'],,
382602,Sadako vs. Kayako,貞子vs伽椰子,ja,"Một cô gái tên Yūri Kurahashi sau khi cùng bạn mình xem đoạn băng bị nguyền rủa trong một ngôi nhà ma ám, đã bị mắc kẹt trong cuộc xung đột giữa hai hồn ma sát nhân: Sadako Yamamura và Kayako Saeki.",9256114.0,0.0,98,2016-06-18,5.5,211,['Horror'],"['NBCUniversal Entertainment Japan', 'KADOKAWA']",['Japan'],['Tiếng Nhật'],,
47933,Independence Day: Resurgence,Independence Day: Resurgence,en,"Chúng tôi luôn biết họ sẽ quay trở lại. Sử dụng công nghệ thu hồi được của người ngoài hành tinh, các quốc gia trên Trái đất đã hợp tác thực hiện một chương trình phòng thủ quy mô để bảo vệ hành tinh. Nhưng không gì có thể giúp chúng ta chuẩn bị trước lực lượng tiên tiến và chưa từng có của người ngoài hành tinh. Chỉ có sự khéo léo của một vài người đàn ông và phụ nữ dũng cảm mới có thể đưa thế giới của chúng ta thoát khỏi bờ vực tuyệt chủng.",389681935.0,165000000.0,120,2016-06-22,5.295,5817,"['Action', 'Adventure', 'Science Fiction']","['20th Century Fox', 'TSG Entertainment', 'Centropolis Entertainment', 'Stereo D']",['United States of America'],['Tiếng Anh'],,
278154,Ice Age: Collision Course,Ice Age: Collision Course,en,"Lấy bối cảnh sau các sự kiện của Continental Drift, cuộc truy đuổi hoành tráng của Scrat về quả sồi khó nắm bắt của anh đã đưa anh ra ngoài Trái đất, nơi anh vô tình gây ra một loạt sự kiện vũ trụ làm biến đổi và đe dọa hành tinh. Để tự cứu mình khỏi nguy hiểm, Manny, Sid, Diego và những người còn lại trong đàn rời khỏi nhà của họ và bắt tay vào một nhiệm vụ đầy hồi hộp và bất ngờ, thăng trầm, tiếng cười và phiêu lưu khi du hành đến những vùng đất và địa điểm mới lạ.",408579038.0,105000000.0,95,2016-06-23,6.083,4301,"['Adventure', 'Animation', 'Family', 'Comedy']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",['United States of America'],['Tiếng Anh'],,
332567,The Shallows,The Shallows,en,"Khi Nancy đang lướt sóng trên một bãi biển hẻo lánh, cô thấy mình đang ở nơi kiếm ăn của một con cá mập trắng lớn. Mặc dù cô ấy bị mắc kẹt chỉ cách bờ 200 thước, nhưng việc sống sót chứng tỏ là thử thách cuối cùng về ý chí, đòi hỏi tất cả sự khéo léo, tháo vát và dũng cảm của Nancy.",119100000.0,17000000.0,86,2016-06-24,6.351,4895,"['Horror', 'Drama', 'Thriller']","['Columbia Pictures', 'Ombra Films', 'Weimaraner Republic Pictures']","['Australia', 'Spain', 'United States of America']","['Tiếng Anh', 'Tiếng Tây Ban Nha']",,
1053636,Nhung Co Vo Hanh Dong,Những Cô Vợ Hành Động,vi,"“Nhung Co Vo Hanh Dong” là bộ phim của FAP TV kể về thế giới của 3 cặp vợ chồng. Một ngày nọ, các bà vợ phát hiện ra chồng mình đang che giấu chuyện tình bí mật. Họ quyết định không chịu đựng nỗi đau nữa và bắt đầu một kế hoạch. để vạch trần chồng mình. Liệu mọi chuyện có trở thành sự thật hay còn có những lời dối trá lớn hơn.",22014.0,0.0,82,2022-04-29,3.9,52,['Comedy'],[],['Vietnam'],['Tiếng Việt'],Martha Coolidge,"['Hilary Duff', 'Haylie Duff', 'Anjelica Huston']"
258489,The Legend of Tarzan,The Legend of Tarzan,en,"Tarzan, sau khi đã thích nghi với cuộc sống ở London, được gọi trở lại ngôi nhà cũ của mình trong rừng để điều tra các hoạt động tại một khu khai thác mỏ.",356743061.0,180000000.0,109,2016-06-29,5.9,6053,"['Fantasy', 'Action', 'Adventure']","['Village Roadshow Pictures', 'Dark Horse Entertainment', 'Beagle Pug Films', 'Jerry Weintraub Productions', 'RatPac Entertainment', 'Riche Productions', 'Warner Bros. Pictures']","['Canada', 'United Kingdom', 'United States of America']",['Tiếng Anh'],,
373922,Three,三人行,cn,"Nhận ra rằng mình sẽ bị đánh bại ngay lập tức trong cuộc đọ sức với cảnh sát, một tên côn đồ đã tự bắn mình để buộc cảnh sát ngừng bắn và đưa anh ta đến bệnh viện. Trong bệnh viện, anh ta đòi nhân quyền từ chối điều trị ngay lập tức để câu giờ cho thuộc hạ giải cứu. Vị thám tử phụ trách nhìn thấu được âm mưu của anh ta nhưng quyết định làm theo để tóm gọn toàn bộ băng nhóm của anh ta một lần và mãi mãi.",0.0,0.0,88,2016-06-30,6.1,75,"['Action', 'Crime', 'Thriller']","['Milkyway Image', 'Media Asia Film Production Limited', 'China Film Co-Production Corporation', 'China Film Media Asia Audio Video Distribution Co.', 'iQiyi Motion Pictures', 'Hairun Pictures Company', 'Shenzhen Film Studio']","['China', 'Hong Kong']",['Hong Kong'],,
388764,Bounty Hunters,赏金猎人,zh,"Lee Shan và Ayo là cựu đặc vụ Interpol, hiện là thợ săn tiền thưởng, truy đuổi những kẻ đào tẩu để nhận phần thưởng bằng tiền mặt. Khi cả hai bị buộc tội đánh bom khách sạn, họ hợp tác với thợ săn tiền thưởng huyền thoại tên Cat, cùng với đồng đội của cô, để tìm ra kẻ đánh bom thực sự.",0.0,0.0,106,2016-07-01,7.1,52,"['Action', 'Adventure', 'Comedy', 'Drama']",['Pegasus Motion Pictures'],"['Hong Kong', 'China', 'South Korea']","['Tiếng Anh', 'Tiếng Trung', 'Tiếng Hàn', 'Tiếng Lào']",,
385137,Seondal: The Man Who Sells the River,봉이 김선달,ko,"Vào cuối triều đại Joseon, Bongyi Kim Seon-dal là kẻ lừa đảo giỏi nhất bán nước từ sông Taedong.",0.0,0.0,121,2016-07-06,7.1,24,"['History', 'Comedy']","['SNK Pictures', 'CJ Entertainment', 'M Pictures']",['South Korea'],['Tiếng Hàn'],,
188927,Star Trek Beyond,Star Trek Beyond,en,"Phi hành đoàn USS Enterprise khám phá những vùng không gian xa nhất chưa được khám phá, nơi họ gặp phải một kẻ thù mới bí ẩn đang thử thách họ và mọi thứ mà Liên bang đại diện.",343500000.0,185000000.0,122,2016-07-07,6.785,6400,"['Action', 'Adventure', 'Science Fiction']","['Skydance Media', 'Paramount', 'Bad Robot', 'Perfect Storm Entertainment', 'Sneaky Shark']",['United States of America'],['Tiếng Anh'],,
290825,Yoga Hosers,Yoga Hosers,en,Hai thiếu niên đam mê yoga hợp tác với một thợ săn huyền thoại để chiến đấu với sự hiện diện của tà ác cổ xưa đang đe dọa kế hoạch tổ chức bữa tiệc lớn của họ.,0.0,5000000.0,88,2016-07-08,4.6,411,"['Comedy', 'Fantasy', 'Horror']","['Invincible Pictures Corp.', 'Abbolita Productions', 'Destro Films', 'SModcast Pictures', 'View Askew Productions']",['United States of America'],"['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Đức']",,
408165,Tracer,Truy Sát,vi,Một tập đoàn ma túy quốc tế đã để mắt đến Việt Nam và phụ thuộc vào nữ cảnh sát cứng rắn nhất Việt Nam để đưa họ ra trước công lý một lần và mãi mãi.,13698.5,1000000.0,0,2016-04-22,5.7,90,['Action'],"['Transnational Arts Entertainment', 'CJ Entertainment', 'TNA Entertainment']",['Vietnam'],"['Tiếng Anh', 'Tiếng Việt']",Cuong Ngo,"['Truong Ngoc Anh', 'Thien Nguyen', 'Cuong Seven', 'Lam Vissay', 'Hieu Nguyen']"
382190,Pokémon the Movie: Volcanion and the Mechanical Marvel,ポケモン・ザ・ムービーXY&Z ボルケニオンと機巧のマギアナ,ja,"Ash gặp Pokémon huyền thoại Volcanion khi nó lao xuống từ bầu trời, tạo ra một đám mây bụi—và một thế lực bí ẩn đã gắn kết hai người họ lại với nhau! Volcanion coi thường con người và cố gắng chạy trốn, nhưng nó buộc phải kéo Ash đi cùng khi tiếp tục nhiệm vụ giải cứu. Họ đến một thành phố đầy bánh răng và bánh răng, nơi một quan chức tham nhũng đã đánh cắp phát minh tối thượng: Pokémon nhân tạo Magearna, được tạo ra cách đây 500 năm. Anh ta dự định sử dụng sức mạnh bí ẩn của nó để nắm quyền kiểm soát vương quốc máy móc này! Ash và Volcanion có thể hợp tác cùng nhau để giải cứu Magearna không? Một trong những trận chiến vĩ đại nhất trong lịch sử Pokémon sắp diễn ra!",0.0,0.0,97,2016-07-16,6.7,168,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']","['OLM', 'The Pokémon Company', 'Pikachu Project', 'TV Tokyo', 'Shogakukan', 'Shogakukan-Shueisha Productions', 'East Japan Marketing & Communications', 'TakaraTomy']",['Japan'],['Tiếng Nhật'],,
396535,Train to Busan,부산행,ko,"Khi virus zombie đẩy Hàn Quốc vào tình trạng khẩn cấp, những người bị mắc kẹt trên chuyến tàu tốc hành đến Busan phải chiến đấu để sinh tồn.",87547518.0,8500000.0,118,2016-07-20,7.754,7015,"['Horror', 'Thriller', 'Action', 'Adventure']","['Next Entertainment World', 'RedPeter Films', 'Contents Panda', 'Union Investment Partners', 'KTB Network', 'Korean Film Council']",['South Korea'],['Tiếng Hàn'],,
345911,Lights Out,Lights Out,en,"Rebecca phải giải phóng nỗi kinh hoàng đằng sau những trải nghiệm của em trai cô từng thử thách sự tỉnh táo của cô, khiến cô phải đối mặt với một linh hồn siêu nhiên gắn liền với mẹ của họ.",148868835.0,4900000.0,81,2016-07-21,6.342,3719,['Horror'],"['New Line Cinema', 'Atomic Monster', 'Grey Matter Productions', 'RatPac Entertainment', 'Warner Bros. Pictures']",['United States of America'],['Tiếng Anh'],,
270774,Skiptrace,Skiptrace,en,Một thám tử đến từ Hồng Kông hợp tác với một tay cờ bạc người Mỹ để chiến đấu chống lại một tên tội phạm khét tiếng người Trung Quốc.,58500000.0,32000000.0,107,2016-07-21,5.7,652,"['Action', 'Comedy', 'Thriller', 'Mystery']","['JC Group International', 'InterTitle Films', 'Cider Mill Pictures', 'Dasym Enetertainment', 'Talent International Media', 'Talent International Film Cultural Company', 'Lionsgate']","['China', 'Hong Kong', 'United States of America']","['Tiếng Anh', 'Tiếng Trung']",,
374205,One Piece Film: GOLD,ワンピース　フィルム GOLD,ja,"Gran Tesoro lấp lánh, một thành phố giải trí ngoài luật pháp của chính phủ, là nơi trú ẩn của những tên cướp biển, thủy quân lục chiến khét tiếng nhất thế giới và những triệu phú giàu có bẩn thỉu. Bị thu hút bởi ước mơ trúng số độc đắc, Thuyền trưởng Luffy và thủy thủ đoàn của mình thẳng tiến đi tìm vàng. Nhưng đằng sau tấm màn mạ vàng là một vị vua quyền lực với túi tiền sâu và tham vọng sâu sắc hơn sẽ gây ra thảm họa cho cả băng Mũ Rơm và Tân Thế giới.",66207073.0,0.0,120,2016-07-23,7.2,453,"['Action', 'Animation', 'Adventure', 'Comedy']","['Fuji Television Network', 'Funimation Global Group', 'Toei Animation', 'Toei Company']",['Japan'],['Tiếng Nhật'],,
324668,Jason Bourne,Jason Bourne,en,Cựu đặc vụ nguy hiểm nhất của CIA bị lôi ra khỏi nơi ẩn náu để khám phá những sự thật ẩn giấu về quá khứ của anh ta.,415484914.0,120000000.0,123,2016-07-27,6.343,5507,"['Action', 'Thriller', 'Mystery', 'Drama']","['The Kennedy/Marshall Company', 'Captivate Entertainment', 'Pearl Street Films', 'Perfect World Pictures']","['China', 'United States of America']",['Tiếng Anh'],,
376659,Bad Moms,Bad Moms,en,"Khi ba bà mẹ làm việc quá sức và không được đánh giá cao bị đẩy vượt quá giới hạn của họ, họ từ bỏ những trách nhiệm thông thường của mình để có được sự tự do, niềm vui và sự buông thả hài hước đã quá hạn từ lâu.",183936074.0,20000000.0,100,2016-07-28,6.504,3964,['Comedy'],"['STXfilms', 'BillBlock Media', 'Robert Simonds Productions', 'Suzanne Todd Productions', 'Huayi Brothers Pictures', 'Universal Pictures']",['United States of America'],"['Tiếng Nga', 'Tiếng Anh']",,
315011,Shin Godzilla,シン・ゴジラ,ja,"Khi một con quái vật mang mang khổng lồ xuất hiện từ vực sâu và xé nát thành phố, chính phủ phải nỗ lực cứu công dân của mình. Một nhóm tình nguyện viên có nhiệm vụ cắt đứt mạng lưới quan liêu để khám phá điểm yếu của con quái vật và mối liên hệ bí ẩn của nó với một siêu cường nước ngoài. Nhưng thời gian không đứng về phía họ - thảm họa lớn nhất từng xảy ra với thế giới sắp xảy ra ngay trước mắt họ.",78053145.0,15000000.0,120,2016-07-29,7.2,1148,"['Action', 'Science Fiction', 'Horror']","['Toho Pictures', 'Cine Bazar', 'TOHO']",['Japan'],"['Tiếng Ý', 'Tiếng Đức', 'Tiếng Anh', 'Tiếng Nhật']",,
1104206,The Vampire,Cậu Chủ Ma Cà Rồng,vi,"Phim ma cà rồng đầu tiên của Việt Nam Trong một thế giới giả tưởng hiện đại, năm cô gái trẻ tụ tập để tranh giành cơ hội thay đổi cuộc đời mà không hề hay biết về một kế hoạch khát máu đang chờ đợi họ.",10759.0,0.0,87,2019-08-23,4.4,11,"['Drama', 'Horror', 'Fantasy']",['1990 Studio'],['Vietnam'],['Tiếng Việt'],Tran Nhan Kien,"['Truong Minh Thao', 'Vo Dang Duy Luan', 'Yeye Nhat Ha']"
402193,Night Guards,Ночные стражи,ru,"Khi Pasha mười tám tuổi giải cứu một phụ nữ trẻ xinh đẹp khỏi một nhóm tấn công mạnh mẽ kỳ lạ, anh phát hiện ra một thế giới ngầm của những sinh vật siêu nhiên sống giữa chúng ta.",0.0,3800000.0,97,2016-08-01,4.6,55,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']",['Mars Media Entertainment'],['Russia'],['Tiếng Nga'],,
322240,Nine Lives,Nine Lives,en,Một doanh nhân ngột ngạt thấy mình bị mắc kẹt trong cơ thể con mèo của gia đình mình.,57814445.0,30000000.0,87,2016-08-03,5.7,1014,"['Fantasy', 'Comedy', 'Family']","['Fundamental Films', 'EuropaCorp']","['China', 'France']",['Tiếng Anh'],,
407389,The Remains,The Remains,en,"Sau khi một gia đình chuyển đến một ngôi nhà cổ thời Victoria, họ phát hiện ra một chiếc rương trên gác mái chứa đồ cổ bị một linh hồn độc ác làm vấy bẩn. Khi những món đồ cổ dần dần chiếm hữu từng thành viên trong gia đình, linh hồn ngày càng mạnh mẽ và quyết tâm bắt cóc những đứa trẻ.",0.0,0.0,85,2016-08-05,4.7,148,"['Horror', 'Thriller']","['EBF Productions', 'Diablo Entertainment']",['United States of America'],['Tiếng Anh'],,
294272,Pete's Dragon,Pete's Dragon,en,"Trong nhiều năm, ông Meacham, người thợ điêu khắc gỗ già, đã khiến trẻ em địa phương thích thú với những câu chuyện về con rồng hung dữ sống sâu trong rừng ở Tây Bắc Thái Bình Dương. Đối với con gái của ông, Grace, người làm công việc kiểm lâm, những câu chuyện này chỉ là những câu chuyện hoang đường... cho đến khi cô gặp Pete, một cậu bé 10 tuổi bí ẩn không gia đình và không nhà, người tuyên bố sống trong rừng với một con rồng xanh khổng lồ tên là Elliott. Và theo mô tả của Pete, Elliott có vẻ rất giống con rồng trong câu chuyện của ông Meacham. Với sự giúp đỡ của Natalie, một cô bé 11 tuổi có cha Jack là chủ xưởng gỗ địa phương, Grace bắt đầu xác định xem Pete đến từ đâu, nơi anh thuộc về và sự thật về con rồng này.",143695338.0,65000000.0,103,2016-08-10,6.384,2134,"['Adventure', 'Family', 'Fantasy']",['Whitaker Entertainment'],['United States of America'],['Tiếng Anh'],,
411268,Line Walker,使徒行者,cn,Thông tin chi tiết về các sĩ quan cảnh sát chìm sẽ bị xóa khỏi cơ sở dữ liệu của cảnh sát và một sĩ quan cấp cao phải vật lộn để biết ai là cảnh sát chìm và ai là tội phạm.,88658655.0,0.0,108,2016-08-11,6.2,48,"['Action', 'Crime', 'Drama']","['Shaw Brothers', 'TVB', 'PJ One Cool Film Company Limited', 'One Cool Film Production', 'Stellar Mega Films', 'J.Q. Pictures', 'Media Asia Films']","['China', 'Hong Kong']","['Hong Kong', 'Tiếng Trung']",,
338766,Hell or High Water,Hell or High Water,en,Một người cha đã ly hôn và anh trai cũ của mình phải dùng đến một kế hoạch tuyệt vọng để cứu trang trại của gia đình họ ở Tây Texas.,37600000.0,12000000.0,102,2016-08-11,7.297,4265,"['Western', 'Crime', 'Drama']","['Sidney Kimmel Entertainment', 'Film 44', 'OddLot Entertainment', 'Estrella Media', 'Lionsgate', 'CBS Films', 'Sierra/Affinity']",['United States of America'],['Tiếng Anh'],,
309886,Blood Father,Blood Father,en,Một cựu tù nhân gặp lại cô con gái 16 tuổi bướng bỉnh bị ghẻ lạnh của mình để bảo vệ cô khỏi những kẻ buôn ma túy đang cố giết cô.,6903033.0,13000000.0,88,2016-08-11,6.2,1466,"['Action', 'Thriller', 'Drama']","['Wild Bunch', 'Why Not Productions', 'Lionsgate']","['United States of America', 'France']","['Tiếng Anh', 'Tiếng Tây Ban Nha']",,
313297,Kubo and the Two Strings,Kubo and the Two Strings,en,"Kubo mê hoặc mọi người trong làng bằng năng khiếu kỳ diệu của mình là kể những câu chuyện hoang dã bằng origami. Khi vô tình triệu hồi một linh hồn tà ác để báo thù, Kubo buộc phải thực hiện nhiệm vụ giải quyết bí ẩn về người cha samurai đã sa ngã và vũ khí thần bí của ông, cũng như khám phá sức mạnh ma thuật của chính mình.",76249438.0,60000000.0,102,2016-08-18,7.634,3444,"['Animation', 'Adventure', 'Family']",['Laika'],['United States of America'],['Tiếng Anh'],,
1019812,Memento Mori: Earth,Memento Mori: Đất,vi,"Hồi còn khỏe mạnh, Vân trồng hoa trong vườn và có cuộc sống hạnh phúc nhưng hiện tại, Vân chỉ còn sống được vài tháng nữa. Vì thậm chí không còn sức để cầm bút nên bà đã ghi lại những lời cuối cùng cho con gái mình bằng tin nhắn thoại trên điện thoại di động. Trong khi đó, nợ nần của gia đình ngày càng tăng do chi phí y tế và chi phí sinh hoạt của gia đình Vân, chồng Vân cố gắng xóa nợ bằng cách bán thận, và trái tim Vân như thắt lại khi biết chuyện.",10450.0,0.0,85,2022-10-07,7.6,12,[],[],['Vietnam'],['Tiếng Việt'],Marcus Manh Cuong Vu,"['Nguyen Hai Yen', 'Lam Duy Phuong', 'Kim Long Thach']"
278924,Mechanic: Resurrection,Mechanic: Resurrection,en,"Arthur Bishop nghĩ rằng anh đã bỏ lại quá khứ giết người sau lưng khi kẻ thù đáng gờm nhất bắt cóc tình yêu của đời anh. Bây giờ anh ta buộc phải đi khắp thế giới để hoàn thành ba vụ ám sát bất khả thi và làm những gì anh ta làm tốt nhất, khiến chúng trông giống như những vụ tai nạn.",125729635.0,40000000.0,98,2016-08-25,6.0,3214,"['Action', 'Crime', 'Thriller']","['Davis Films', 'ME2 Productions', 'Millennium Media', 'Chartoff-Winkler Productions', 'Summit Entertainment']","['France', 'United States of America', 'Thailand']","['Tiếng Bungari', 'Tiếng Anh']",,
372058,Your Name.,君の名は。,ja,"Học sinh trung học Mitsuha và Taki là những người hoàn toàn xa lạ sống cuộc sống riêng biệt. Nhưng một đêm nọ, họ đột nhiên đổi chỗ cho nhau. Mitsuha tỉnh dậy trong cơ thể của Taki và anh trong cơ thể cô. Sự việc kỳ lạ này tiếp tục xảy ra một cách ngẫu nhiên và cả hai phải điều chỉnh cuộc sống xung quanh nhau.",358000000.0,0.0,106,2016-08-26,8.498,10855,"['Animation', 'Romance', 'Drama']","['CoMix Wave Films', 'TOHO', 'KADOKAWA', 'East Japan Marketing & Communications', 'AMUSE', 'voque ting', 'Lawson Entertainment']",['Japan'],['Tiếng Nhật'],,
